campaign_id,canonical,clf_confidence,date,doc_id,doc_subtype,doc_type,index_mode,language,pii_flags,source_path,title
CYBHI,true,0.75,,CYBHI-b91fa0bc8cb8,,pitch_email,full,en,,data\raw_dedup\CYBHI\Copy of CYBHI_Updated Earned Media Plan for June 5.14.25 kh edits.docx,Copy of CYBHI_Updated Earned Media Plan for June 5.14.25 kh edits.docx
CYBHI,true,0.75,,CYBHI-a6fedc78f33e,,press_release,redacted,en,Contacts,data\raw_dedup\CYBHI\Copy of CYBHI_WeHo Pride Advisory_5.29.25.docx,Copy of CYBHI_WeHo Pride Advisory_5.29.25.docx
CYBHI,true,0.3,,CYBHI-a30e6c7ee57b,,messaging_one_pager,full,en,,data\raw_dedup\CYBHI\Copy of CYBHI_Youth CoLab Earned Media Brainstorm.pptx,Copy of CYBHI_Youth CoLab Earned Media Brainstorm.pptx
CYBHI,true,0.3,,CYBHI-e103afdf42ed,,messaging_one_pager,full,en,,data\raw_dedup\CYBHI\Copy of Event Communications & PR Plan.pptx,Copy of Event Communications & PR Plan.pptx
CYBHI,true,0.75,,CYBHI-bd96a879d71f,,talking_points,full,en,,data\raw_dedup\CYBHI\Copy of Senator Caroline Menjivar talking points.docx,Copy of Senator Caroline Menjivar talking points.docx
CYBHI,true,0.3,,CYBHI-05b3e9c04fcc,,messaging_one_pager,redacted,en,Contacts,data\raw_dedup\CYBHI\Copy of Take Space to Pause_Media Advisory_.docx,Copy of Take Space to Pause_Media Advisory_.docx
CYBHI,true,0.3,,CYBHI-d5410e355e77,,work_plan|strategy_memo,full,en,,data\raw_dedup\CYBHI\Copy of Work Plan_Timeline.pptx,Copy of Work Plan_Timeline.pptx
Early_Edge,true,0.3,,Early_Edge-162f6cf63520,,messaging_one_pager,full,en,,data\raw_dedup\Early Edge\Comms Plan\Copy of Early Edge_Communications Plan Full Draft_06.21.24.pptx,Copy of Early Edge_Communications Plan Full Draft_06.21.24.pptx
Early_Edge,true,0.3,,Early_Edge-7b23e9899877,,messaging_one_pager,full,en,,data\raw_dedup\Early Edge\Comms Plan\Copy of Early Edge_Communications Plan_Outline_06.10.24_ext.pptx,Copy of Early Edge_Communications Plan_Outline_06.10.24_ext.pptx
Early_Edge,true,0.6,,Early_Edge-7c10421453f9,,conference_proposal,full,en,,data\raw_dedup\Early Edge\Messaging\Copy of Early Edge CA_Message Framework VER 2_Working Doc_05.22.24.docx,Copy of Early Edge CA_Message Framework VER 2_Working Doc_05.22.24.docx
Early_Edge,true,0.6,,Early_Edge-9e79a726a56f,,press_statement,full,en,,data\raw_dedup\Early Edge\Messaging\Copy of Early Edge_Core Messaging Draft_05.31.24 (External).docx,Copy of Early Edge_Core Messaging Draft_05.31.24 (External).docx
Early_Edge,true,0.3,,Early_Edge-32fac91210e6,,messaging_one_pager,full,en,,data\raw_dedup\Early Edge\Messaging\Copy of Early Edge_Message Framework Presentation_5.24.24_FINAL.pptx,Copy of Early Edge_Message Framework Presentation_5.24.24_FINAL.pptx
Early_Edge,true,0.3,,Early_Edge-08ed2d48b1e2,,messaging_one_pager,full,en,,data\raw_dedup\Early Edge\Strategy\Copy of Early Edge_Strategic Framework PART TWO_05.09.24.pptx,Copy of Early Edge_Strategic Framework PART TWO_05.09.24.pptx
Early_Edge,true,0.3,,Early_Edge-cff3784788e3,,messaging_one_pager,full,en,,data\raw_dedup\Early Edge\Strategy\Copy of Early Edge_Strategic Framework_FINAL.pptx,Copy of Early Edge_Strategic Framework_FINAL.pptx
Early_Edge,true,0.3,,Early_Edge-59593998614f,,messaging_one_pager,full,en,,data\raw_dedup\Early Edge\Strategy\Copy of PART ONE Early Edge_Strategic Framework_05.01.24.pptx,Copy of PART ONE Early Edge_Strategic Framework_05.01.24.pptx
EdLoC,true,0.15,,EdLoC-e78fd6ea50a8,,messaging_notes|style_guide,full,en,,data\raw_dedup\EdLoC\Copy of EdLoC Election Engagement Toolkit_RALLY revisions_3.5.2024.docx,Copy of EdLoC Election Engagement Toolkit_RALLY revisions_3.5.2024.docx
EdLoC,true,0.75,,EdLoC-0dbac0d75e08,,work_plan|strategy_memo,redacted,en,Contacts,data\raw_dedup\EdLoC\Copy of EdLoC_SB Cheat Sheet (Internal)_Feb 2024.docx,Copy of EdLoC_SB Cheat Sheet (Internal)_Feb 2024.docx
EdLoC,true,0.15,,EdLoC-eed1b91b0a17,,messaging_notes|style_guide,full,en,,data\raw_dedup\EdLoC\Copy of EdLoC_SB Voice Framework_Nov 2024.pptx,Copy of EdLoC_SB Voice Framework_Nov 2024.pptx
EdLoC,true,0.15,,EdLoC-79d48963a77e,,messaging_notes|style_guide,full,en,,data\raw_dedup\EdLoC\BF Boulder Fund\Copy of BF_Creative Strategy Plan_09.15.23.docx,Copy of BF_Creative Strategy Plan_09.15.23.docx
EdLoC,true,0.9,,EdLoC-fa18569e0b44,,press_release,redacted,en,MediaContacts,data\raw_dedup\EdLoC\BF Boulder Fund\Copy of Boulder Fund 2025 Press Release_.docx,Copy of Boulder Fund 2025 Press Release_.docx
EdLoC,true,0.15,,EdLoC-f8a7e28aec59,,press_release,redacted,en,Contacts,data\raw_dedup\EdLoC\BF Boulder Fund\Copy of EdLoC Boulder Fund 2023 press release.docx,Copy of EdLoC Boulder Fund 2023 press release.docx
EdLoC,true,0.75,,EdLoC-d3300cbe460d,,work_plan|strategy_memo,full,en,,data\raw_dedup\EdLoC\BF Boulder Fund\Copy of EdLoC_2025 Boulder Fund Creative Strategy.docx,Copy of EdLoC_2025 Boulder Fund Creative Strategy.docx
EdLoC,true,0.75,,EdLoC-e12421737933,,work_plan|strategy_memo,full,en,,data\raw_dedup\EdLoC\BF Boulder Fund\Copy of EdLoC_Boulder Fund Communications Plan.docx,Copy of EdLoC_Boulder Fund Communications Plan.docx
EdLoC,true,0.75,,EdLoC-eaab4dd4e495,,pitch_email,full,en,,data\raw_dedup\EdLoC\BF Boulder Fund\Copy of EdLoC_Boulder Fund Communications Plan_1.18.23.docx,Copy of EdLoC_Boulder Fund Communications Plan_1.18.23.docx
EdLoC,true,0.75,,EdLoC-4d51d4f306ce,,work_plan|strategy_memo,redacted,en,Contacts,data\raw_dedup\EdLoC\BF Boulder Fund\Copy of EdLoC_Boulder Fund_Social Media Toolkit.docx,Copy of EdLoC_Boulder Fund_Social Media Toolkit.docx
EdLoC,true,0.75,,EdLoC-a5c4d2529034,,work_plan|strategy_memo,redacted,en,Contacts,data\raw_dedup\EdLoC\BF Boulder Fund\Copy of EdLoC_Boulder Fund_Webpage Copy.docx,Copy of EdLoC_Boulder Fund_Webpage Copy.docx
EdLoC,true,0.3,,EdLoC-3319b6775085,,messaging_one_pager,full,en,,data\raw_dedup\EdLoC\IR Impact Report\Copy of EdLoC_Impact Report 23-24.pptx,Copy of EdLoC_Impact Report 23-24.pptx
EdLoC,true,0.15,,EdLoC-fe0d41640512,,talking_points,full,en,,data\raw_dedup\EdLoC\IR Impact Report\Copy of EdLoC_Impact Report Draft_V2.docx,Copy of EdLoC_Impact Report Draft_V2.docx
EdLoC,true,0.3,,EdLoC-6fa809c6acd8,,messaging_one_pager,full,en,,data\raw_dedup\EdLoC\IR Impact Report\Copy of EdLoC_Impact Report_V3 + Layout.pptx,Copy of EdLoC_Impact Report_V3 + Layout.pptx
EdLoC,true,0.75,,EdLoC-ca90f07b0a6a,,pitch_email,full,en,,data\raw_dedup\EdLoC\RALLY process\Copy of EdLoC Media Analysis Notes_Feb 2023.docx,Copy of EdLoC Media Analysis Notes_Feb 2023.docx
EdLoC,true,0.15,,EdLoC-b1b32011ab70,,press_release,full,en,,data\raw_dedup\EdLoC\RALLY process\Copy of EdLoC_Communications audit overview_2.23.23.docx,Copy of EdLoC_Communications audit overview_2.23.23.docx
EdLoC,true,0.3,,EdLoC-d757b32dde21,,messaging_one_pager,full,en,,data\raw_dedup\EdLoC\RALLY process\Copy of EdLoC_Discovery Presentation_3.15.23.pptx,Copy of EdLoC_Discovery Presentation_3.15.23.pptx
EdLoC,true,0.75,,EdLoC-376670f5f74f,,editorial_calendar,full,en,,data\raw_dedup\EdLoC\RALLY process\Copy of EdLoC_Execution Design_6.5.23.docx,Copy of EdLoC_Execution Design_6.5.23.docx
EdLoC,true,0.3,,EdLoC-a84b3f1bdad9,,messaging_one_pager,full,en,,data\raw_dedup\EdLoC\RALLY process\Copy of EdLoC_Execution Design_Presentation_August 2023.pptx,Copy of EdLoC_Execution Design_Presentation_August 2023.pptx
EdLoC,true,0.3,,EdLoC-bce9c51effec,,messaging_one_pager,full,en,,data\raw_dedup\EdLoC\RALLY process\Copy of EdLoC_Final Discovery Observations_March 2023.docx,Copy of EdLoC_Final Discovery Observations_March 2023.docx
EdLoC,true,0.3,,EdLoC-abb94da1f3ff,,messaging_one_pager,full,en,,"data\raw_dedup\EdLoC\RALLY process\Copy of EdLoC_Message Framework Presentation_May 2, 2023.pptx","Copy of EdLoC_Message Framework Presentation_May 2, 2023.pptx"
EdLoC,true,0.3,,EdLoC-b4d8d263add1,,messaging_one_pager,full,en,,data\raw_dedup\EdLoC\RALLY process\Copy of EdLoC_Messaging_Nov 2023.pptx,Copy of EdLoC_Messaging_Nov 2023.pptx
EdLoC,true,0.6,,EdLoC-70500adb9fed,,conference_proposal,full,en,,data\raw_dedup\EdLoC\RALLY process\Copy of EdLoC_Peer Analysis_March 2023.docx,Copy of EdLoC_Peer Analysis_March 2023.docx
EdLoC,true,0.3,,EdLoC-6dc04da154e7,,messaging_one_pager,full,en,,data\raw_dedup\EdLoC\RALLY process\Copy of EdLoC_Strategic Framework_Client Version_9.25.23.pptx,Copy of EdLoC_Strategic Framework_Client Version_9.25.23.pptx
Education_First,true,0.75,,Education_First-e1a2f00bef56,,talking_points,full,en,,data\raw_dedup\Education First\Copy of A&A Microsite Content Outline_Ext.docx,Copy of A&A Microsite Content Outline_Ext.docx
Education_First,true,0.3,,Education_First-b8b8162c8b54,,messaging_one_pager,summary_only,en,Contacts,data\raw_dedup\Education First\Copy of Copy of A&A Mindmap - Rally.xlsx,Copy of Copy of A&A Mindmap - Rally.xlsx
Education_First,true,0.9,,Education_First-ff12b1decd03,,deck|analysis_report,full,en,,data\raw_dedup\Education First\Copy of EdFirst Digital Marketing Plan + Web Recommendations Deck Outline.docx,Copy of EdFirst Digital Marketing Plan + Web Recommendations Deck Outline.docx
Education_First,true,0.15,,Education_First-ed1d87c844c2,,event_qna,full,en,,data\raw_dedup\Education First\Copy of EdFirst_2425BizDevStrategy.pdf,Copy of EdFirst_2425BizDevStrategy.pdf
Education_First,true,0.6,,Education_First-21057652cec0,,deck|analysis_report,full,en,,data\raw_dedup\Education First\Copy of EdFirst_CompetitiveLandscapeAnalysisFinalReport.pdf,Copy of EdFirst_CompetitiveLandscapeAnalysisFinalReport.pdf
Education_First,true,0.15,,Education_First-fde9faa260fc,,web_copy,full,en,,data\raw_dedup\Education First\Copy of EdFirst_Content Needs_Ext.docx,Copy of EdFirst_Content Needs_Ext.docx
Education_First,true,0.15,,Education_First-ac48c0b5faa3,,web_copy,full,en,,data\raw_dedup\Education First\Copy of EdFirst_Content Needs_V2_7.23.24.docx,Copy of EdFirst_Content Needs_V2_7.23.24.docx
Education_First,true,0.75,,Education_First-a46f6cbe6860,,deck|analysis_report,redacted,en,Contacts,data\raw_dedup\Education First\Copy of EdFirst_Early Findings.docx,Copy of EdFirst_Early Findings.docx
Education_First,true,0.75,,Education_First-f8572e84d4b4,,interview_guide,full,en,,data\raw_dedup\Education First\Copy of EdFirst_EdFirst x RALLY highlights_7.22.24.docx,Copy of EdFirst_EdFirst x RALLY highlights_7.22.24.docx
Education_First,true,0.6,,Education_First-184715c94294,,conference_proposal,full,en,,data\raw_dedup\Education First\Copy of EdFirst_Video Best Practices.docx,Copy of EdFirst_Video Best Practices.docx
Education_First,true,0.15,,Education_First-88a05546a645,,messaging_notes|style_guide,summary_only,en,Contacts,data\raw_dedup\Education First\Copy of EdFirst_Website Content Audit.xlsx,Copy of EdFirst_Website Content Audit.xlsx
Education_First,true,0.6,,Education_First-06ce4be79eb8,,conference_proposal,full,en,,data\raw_dedup\Education First\Copy of EdFirst_Website Copy Best Practices.docx,Copy of EdFirst_Website Copy Best Practices.docx
Education_First,true,0.75,,Education_First-f189e5ba65ef,,pitch_email,full,en,,data\raw_dedup\Education First\Copy of Education First A&A Promotion Comms Thinking + Questions.docx,Copy of Education First A&A Promotion Comms Thinking + Questions.docx
Education_First,true,0.9,,Education_First-3040eac7d0da,,pitch_email,full,en,,data\raw_dedup\Education First\Copy of Education First A&A Promotion Pre-Work Questions.docx,Copy of Education First A&A Promotion Pre-Work Questions.docx
Education_First,true,0.3,,Education_First-4924fd7c7de7,,work_plan|strategy_memo,full,en,,data\raw_dedup\Education First\Copy of Education First A&A Promotion Timeline.docx,Copy of Education First A&A Promotion Timeline.docx
Education_First,true,0.6,,Education_First-407163042326,,conference_proposal,full,en,,data\raw_dedup\Education First\Copy of Education First Audience Insights.pptx,Copy of Education First Audience Insights.pptx
Education_First,true,0.6,,Education_First-f95ed16ff9f6,,conference_proposal,full,en,,data\raw_dedup\Education First\Copy of Education First LinkedIn Thought Leadership Plan.docx,Copy of Education First LinkedIn Thought Leadership Plan.docx
Education_First,true,0.3,,Education_First-6c15af4708f3,,messaging_one_pager,full,en,,data\raw_dedup\Education First\Copy of Education First_Resource page inspiration_7.8.24.docx,Copy of Education First_Resource page inspiration_7.8.24.docx
Education_First,true,0.3,,Education_First-05fee962ff19,,messaging_one_pager,full,en,,data\raw_dedup\Education First\Copy of Education First_Social Media Posting Best Practices.docx,Copy of Education First_Social Media Posting Best Practices.docx
Education_First,true,0.75,,Education_First-8fe85703143a,,coverage_tracker,redacted,en,Contacts,data\raw_dedup\Education First\Copy of EdWeek School District Personas.pdf,Copy of EdWeek School District Personas.pdf
Education_First,true,0.3,,Education_First-1ff313acac45,,messaging_one_pager,full,en,,data\raw_dedup\Education First\Copy of EF A&A Comms Strategy_December 2024.pptx,Copy of EF A&A Comms Strategy_December 2024.pptx
Education_First,true,0.9,,Education_First-8d084ca03df3,,interview_guide,full,en,,data\raw_dedup\Education First\Copy of EF Stakeholder Interview Questions_Khaled.docx,Copy of EF Stakeholder Interview Questions_Khaled.docx
Education_First,true,0.9,,Education_First-459a66a761dd,,interview_guide,full,en,,data\raw_dedup\Education First\Copy of EF Stakeholder Interview Questions_Master Doc.docx,Copy of EF Stakeholder Interview Questions_Master Doc.docx
Education_First,true,0.9,,Education_First-1a90a297848c,,interview_guide,full,en,,data\raw_dedup\Education First\Copy of EF Stakeholder Interview Questions_Rashidah.docx,Copy of EF Stakeholder Interview Questions_Rashidah.docx
Education_First,true,0.9,,Education_First-06a3540b4c90,,interview_guide,full,en,,data\raw_dedup\Education First\Copy of EF Stakeholder Interview_ Rashida Morgan.docx,Copy of EF Stakeholder Interview_ Rashida Morgan.docx
Education_First,true,0.9,,Education_First-fc17f2832c47,,interview_guide,full,en,,data\raw_dedup\Education First\Copy of EF Stakeholder Interview_Kelly Kovacic Duran.docx,Copy of EF Stakeholder Interview_Kelly Kovacic Duran.docx
Education_First,true,0.9,,Education_First-075c4283cf4a,,interview_guide,full,en,,data\raw_dedup\Education First\Copy of EF Stakeholder Interview_Sarah Begeman.docx,Copy of EF Stakeholder Interview_Sarah Begeman.docx
Education_First,true,0.9,,Education_First-1c62e14b74ea,,interview_guide,full,en,,data\raw_dedup\Education First\Copy of EF Stakeholder Interview_Sheila Briggs.docx,Copy of EF Stakeholder Interview_Sheila Briggs.docx
Education_First,true,0.9,,Education_First-e30d7655416a,,pitch_email,redacted,en,Contacts,data\raw_dedup\Education First\Copy of EF Wrap-Up Note.docx,Copy of EF Wrap-Up Note.docx
Education_First,true,0.3,,Education_First-54dcda047f8d,,messaging_one_pager,full,en,,data\raw_dedup\Education First\Copy of EF_A&A ad copy_12.20.2024.docx,Copy of EF_A&A ad copy_12.20.2024.docx
Education_First,true,0.6,,Education_First-fde89c2ec7e8,,conference_proposal,summary_only,en,Contacts,data\raw_dedup\Education First\Copy of EF_A&A Promotion Metrics.xlsx,Copy of EF_A&A Promotion Metrics.xlsx
Education_First,true,0.6,,Education_First-72e19a89bd2a,,conference_proposal,full,en,,data\raw_dedup\Education First\Copy of EF_Case Study Brief_Ext.docx,Copy of EF_Case Study Brief_Ext.docx
Education_First,true,0.3,,Education_First-63879f583739,,messaging_one_pager,full,en,,data\raw_dedup\Education First\Copy of EF_Marketing Strategy_August 2024.pptx,Copy of EF_Marketing Strategy_August 2024.pptx
Education_First,true,0.15,,Education_First-3d4e14c18148,,deck|analysis_report,full,en,,data\raw_dedup\Education First\Copy of EF_SSS HQIM Naming Project Deck_8.14.24.pptx,Copy of EF_SSS HQIM Naming Project Deck_8.14.24.pptx
Education_First,true,0.9,,Education_First-5aa948941fb4,,interview_guide,full,en,,data\raw_dedup\Education First\Copy of EF_Stakeholder Interview Key Findings.docx,Copy of EF_Stakeholder Interview Key Findings.docx
Education_First,true,0.3,,Education_First-b0ce0b48a2c2,,messaging_one_pager,full,en,,data\raw_dedup\Education First\Copy of EF_Updated Oct 24 Budget.pptx,Copy of EF_Updated Oct 24 Budget.pptx
Education_First,true,0.3,,Education_First-d583981d8f1c,,messaging_one_pager,full,en,,data\raw_dedup\Education First\Copy of RALLY_Ed First Report.pptx,Copy of RALLY_Ed First Report.pptx
Education_First,true,0.75,,Education_First-bce51c30f71c,,talking_points,full,en,,data\raw_dedup\Education First\Copy of SSS Microsite Content Outline.docx,Copy of SSS Microsite Content Outline.docx
Education_First,true,0.3,,Education_First-928b3a45e72e,,messaging_one_pager,summary_only,en,Contacts,data\raw_dedup\Education First\Copy of [INTERNAL] EF A&A Thought Leadership Workplan.xlsx,Copy of [INTERNAL] EF A&A Thought Leadership Workplan.xlsx
Education_Trust-West,true,0.3,,Education_Trust-West-283b4b6b69cf,,messaging_one_pager,full,en,,data\raw_dedup\Education Trust-West\EDTRUST - WEST Peer Analysis.pptx,EDTRUST - WEST Peer Analysis.pptx
Education_Trust-West,true,0.75,,Education_Trust-West-52e443375af2,,talking_points,redacted,en,Contacts,data\raw_dedup\Education Trust-West\ETW_TWN Employee Toolkit_1.10.25.docx,ETW_TWN Employee Toolkit_1.10.25.docx
Education_Trust-West,true,0.75,,Education_Trust-West-5ea5a994929f,,pitch_email,full,en,,data\raw_dedup\Education Trust-West\ETW_TWN ParentToolkit_FINAL.docx,ETW_TWN ParentToolkit_FINAL.docx
Education_Trust-West,true,0.75,,Education_Trust-West-9ffe6dea0ebe,,pitch_email,full,en,,data\raw_dedup\Education Trust-West\ETW_Updated Campaign Launch Plan_10.03.24 (1).docx,ETW_Updated Campaign Launch Plan_10.03.24 (1).docx
Education_Trust-West,true,0.75,,Education_Trust-West-c8495a8389cc,,pitch_email,full,en,,data\raw_dedup\Education Trust-West\ETW_Updated Campaign Launch Plan_10.03.24.docx,ETW_Updated Campaign Launch Plan_10.03.24.docx
Education_Trust-West,true,0.9,,Education_Trust-West-fee990897b78,,press_release,redacted,en,MediaContacts,data\raw_dedup\Education Trust-West\Teachers We Need_Press Release .docx,Teachers We Need_Press Release .docx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-8d7658597ae5,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of Baseline Narrative Guide_Final_2.14.25_.pptx,Copy of Baseline Narrative Guide_Final_2.14.25_.pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-fdf52c8d35de,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of Baseline Website Navigation Options.pptx,Copy of Baseline Website Navigation Options.pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-a2bd454797c9,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of Baseline_Board-Presentation_011625.pptx,Copy of Baseline_Board-Presentation_011625.pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-cf9cf455609e,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of Baseline_Discovery_Moodboards_102424(1).pptx,Copy of Baseline_Discovery_Moodboards_102424(1).pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-40411c732723,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of Baseline_Discovery_Moodboards_102424.pptx,Copy of Baseline_Discovery_Moodboards_102424.pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-bc2924604207,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of Baseline_Logo_R3_121224.pptx,Copy of Baseline_Logo_R3_121224.pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-ede3ff36ffe5,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of Brand Direction Refresh.pptx,Copy of Brand Direction Refresh.pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-88aada0d7a16,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of Copy of GSO_Message Framework_10.24.2024.pptx,Copy of Copy of GSO_Message Framework_10.24.2024.pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-b9bfe46c21d7,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of Copy of GSO_NameShortList_Internal_07.18.2023.pptx,Copy of Copy of GSO_NameShortList_Internal_07.18.2023.pptx
Golden_State_Opportunity_AI,true,0.6,,Golden_State_Opportunity_AI-bc3bba7a2c8f,,conference_proposal,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of Golden State Opportunity (GSO) Notes.docx,Copy of Golden State Opportunity (GSO) Notes.docx
Golden_State_Opportunity_AI,true,0.75,,Golden_State_Opportunity_AI-e48fe3331c37,,deck|analysis_report,redacted,en,Contacts,data\raw_dedup\Golden State Opportunity AI\Copy of Golden State Opportunity Audit Notes.docx,Copy of Golden State Opportunity Audit Notes.docx
Golden_State_Opportunity_AI,true,0.6,,Golden_State_Opportunity_AI-7992248fdda5,,conference_proposal,redacted,en,Contacts,data\raw_dedup\Golden State Opportunity AI\Copy of Golden State Opportunity Website Kickoff Questionnaire.docx,Copy of Golden State Opportunity Website Kickoff Questionnaire.docx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-37288a78cfe9,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of Golden State Opportuniy Website Audit 2024.pptx,Copy of Golden State Opportuniy Website Audit 2024.pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-3744a939d313,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of GSO Baseline Messaging_.pptx,Copy of GSO Baseline Messaging_.pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-43ed19ecc092,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of GSO Brand Discovery_Ext.pptx,Copy of GSO Brand Discovery_Ext.pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-8287f40d6633,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of GSO Name List.docx,Copy of GSO Name List.docx
Golden_State_Opportunity_AI,true,0.15,,Golden_State_Opportunity_AI-c8f298d1f959,,messaging_notes|style_guide,summary_only,en,Contacts,data\raw_dedup\Golden State Opportunity AI\Copy of GSO Page Audit.xlsx,Copy of GSO Page Audit.xlsx
Golden_State_Opportunity_AI,true,0.15,,Golden_State_Opportunity_AI-4a8a09369269,,deck|analysis_report,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of GSO_BoardDiscoveryDeck.pptx,Copy of GSO_BoardDiscoveryDeck.pptx
Golden_State_Opportunity_AI,true,0.15,,Golden_State_Opportunity_AI-8ae00909f7fe,,deck|analysis_report,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of GSO_BrandBriefDeck_Internal_05.01.2023.pptx,Copy of GSO_BrandBriefDeck_Internal_05.01.2023.pptx
Golden_State_Opportunity_AI,true,0.9,,Golden_State_Opportunity_AI-ec3f251278bd,,deck|analysis_report,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of GSO_Discovery Insights Brainstorming_03.17.2023.docx,Copy of GSO_Discovery Insights Brainstorming_03.17.2023.docx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-0709c579791e,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of GSO_Message Framework_10.24.2024.pptx,Copy of GSO_Message Framework_10.24.2024.pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-e5a37ed21efb,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of GSO_NameShortList_Internal_07.18.2023.pptx,Copy of GSO_NameShortList_Internal_07.18.2023.pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-8ba9f8168306,,messaging_one_pager,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of GSO_Strategic Framework Template_05.09.2023.pptx,Copy of GSO_Strategic Framework Template_05.09.2023.pptx
Golden_State_Opportunity_AI,true,0.15,,Golden_State_Opportunity_AI-d4773cf6449e,,deck|analysis_report,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy of GSO_Top 5 Names Deck_External_07.06.2023.pptx,Copy of GSO_Top 5 Names Deck_External_07.06.2023.pptx
Golden_State_Opportunity_AI,true,0.3,,Golden_State_Opportunity_AI-b7bdc000d7a9,,messaging_one_pager,full,en,,"data\raw_dedup\Golden State Opportunity AI\Copy of Taglines, Additional Names, and Enhancers NF_11.28.23 (12.6 update).docx","Copy of Taglines, Additional Names, and Enhancers NF_11.28.23 (12.6 update).docx"
Golden_State_Opportunity_AI,true,0.15,,Golden_State_Opportunity_AI-e4dc78377314,,deck|analysis_report,full,en,,data\raw_dedup\Golden State Opportunity AI\Copy [internal] of GSO_Names Deck_06.15.2023.pptx,Copy [internal] of GSO_Names Deck_06.15.2023.pptx
Gordon_and_Betty_Moore_Foundation,true,0.75,,Gordon_and_Betty_Moore_Foundation-71c0aacf565c,,work_plan|strategy_memo,full,en,,data\raw_dedup\Gordon and Betty Moore Foundation\Copy of MF_Strategic Framework Brainstorm_4.4.25.docx,Copy of MF_Strategic Framework Brainstorm_4.4.25.docx
Gordon_and_Betty_Moore_Foundation,true,0.9,,Gordon_and_Betty_Moore_Foundation-aefcf2e6ab2c,,deck|analysis_report,full,en,,data\raw_dedup\Gordon and Betty Moore Foundation\Copy of Moore Foundation Collaborative Research Outline_3.2025.docx,Copy of Moore Foundation Collaborative Research Outline_3.2025.docx
Gordon_and_Betty_Moore_Foundation,true,0.75,,Gordon_and_Betty_Moore_Foundation-12d1ae4af836,,deck|analysis_report,full,en,,data\raw_dedup\Gordon and Betty Moore Foundation\Copy of Moore Foundation Media & Regional Analysis_.docx,Copy of Moore Foundation Media & Regional Analysis_.docx
Gordon_and_Betty_Moore_Foundation,true,0.9,,Gordon_and_Betty_Moore_Foundation-635b7e92e1bb,,work_plan|strategy_memo,full,en,,data\raw_dedup\Gordon and Betty Moore Foundation\Copy of Moore Foundation_Budget Recommendation_2025.docx,Copy of Moore Foundation_Budget Recommendation_2025.docx
Gordon_and_Betty_Moore_Foundation,true,0.3,,Gordon_and_Betty_Moore_Foundation-e34aaa1df155,,messaging_one_pager,full,en,,data\raw_dedup\Gordon and Betty Moore Foundation\Copy of Moore Foundation_Insights & Analysis.pptx,Copy of Moore Foundation_Insights & Analysis.pptx
